srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.4,59514,149.171.126.4,53,udp,CON,0.001006,130,162,31,29,0,0,dns,516898.625,644135.1875,2,2,0,0,0,0,65,81,0,0,0,0,1424250326,1424250326,0.004,0.001,0,0,0,0,0,,, ,3,1,5,5,2,1,1,,0
59.166.0.8,15060,149.171.126.6,22,tcp,FIN,0.528885,3728,5474,31,29,7,7,ssh,54635.69531,79351.84375,32,24,255,255,2521476675,376360834,117,228,0,0,1109.175067,33.427164,1424250325,1424250326,17.060806,22.964043,0.000724,0.000586,0.000138,0,0,,, ,1,2,2,3,1,1,1,,0
59.166.0.9,36559,149.171.126.4,37549,tcp,FIN,0.094038,4238,66846,31,29,7,30,-,355600.9063,5609902,72,74,255,255,2645669173,2645964808,59,903,0,0,76.922506,74.948139,1424250326,1424250326,1.3389,1.280986,0.000632,0.000517,0.000115,0,0,,, ,5,8,5,2,1,1,1,,0
59.166.0.4,9226,149.171.126.5,22,tcp,FIN,0.903801,3728,5474,31,29,7,7,ssh,31971.63867,46435,32,24,255,255,76090879,2225964070,117,228,0,0,1872.620835,56.568598,1424250325,1424250326,29.15487,39.266129,0.00092,0.000552,0.000368,0,0,,, ,1,2,1,5,1,1,2,,0
59.166.0.7,29632,149.171.126.0,27209,tcp,FIN,0.020718,2646,25564,31,29,7,15,-,997393.5,9646877,42,44,255,255,2941480430,806691130,63,581,0,0,31.860099,30.013828,1424250326,1424250326,0.509325,0.491659,0.000682,0.000556,0.000126,0,0,,, ,9,7,1,1,1,1,2,,0
59.166.0.0,11533,149.171.126.9,143,tcp,FIN,1.066912,7822,15500,31,29,30,32,-,58171.61719,115300.9766,122,126,255,255,196093564,2342507103,64,123,0,0,537.26197,530.480307,1424250325,1424250326,8.8879,8.599799,0.000659,0.000533,0.000126,0,0,,, ,1,7,1,2,1,1,1,,0
59.166.0.0,56519,149.171.126.1,30639,tcp,FIN,0.224523,424,8824,31,29,1,4,ftp-data,13219.13574,288219.9375,8,12,255,255,736095045,2984618292,53,735,0,0,2181.417099,1734.629598,1424250326,1424250326,32.027715,20.369819,0.000563,0.000449,0.000114,0,0,,, ,3,6,2,2,1,1,4,,0
59.166.0.0,57682,149.171.126.1,58003,tcp,FIN,0.046418,320,1904,31,29,1,2,ftp-data,46016.63281,287130,6,8,255,255,736094186,2887497856,53,238,0,0,642.78556,15.723639,1424250326,1424250326,9.2208,6.559571,0.000634,0.000495,0.000139,0,0,,, ,3,6,2,2,1,1,4,,0
59.166.0.4,32824,149.171.126.9,25,tcp,FIN,0.031044,37812,3380,31,29,19,8,smtp,9563716,850405.875,54,42,255,255,3121478140,3122441546,700,80,0,0,38.418403,1.587663,1424250326,1424250326,0.590423,0.745634,0.000597,0.000469,0.000128,0,0,,, ,1,2,1,1,1,1,1,,0
59.166.0.5,22034,149.171.126.4,64685,tcp,FIN,0.004708,3824,2456,31,29,7,7,-,6137638,3942226,18,18,255,255,556093545,560894240,212,136,0,0,12.789733,0.333937,1424250326,1424250326,0.259235,0.244588,0.000691,0.000544,0.000147,0,0,,, ,8,5,1,1,1,1,1,,0
59.166.0.7,57367,149.171.126.2,51508,tcp,FIN,0.017032,2542,22128,31,29,7,14,-,1164396.5,10146548,40,42,255,255,796089951,2941788529,64,527,0,0,30.722559,26.85302,1424250326,1424250326,0.420718,0.41115,0.000704,0.000576,0.000128,0,0,,, ,3,10,2,1,1,1,3,,0
59.166.0.8,56299,149.171.126.7,111,udp,CON,0.006216,568,312,31,29,0,0,-,548262.5625,301158.3125,4,4,0,0,0,0,142,78,0,0,2.002999,2.218901,1424250326,1424250326,1.423333,1.575,0,0,0,0,0,,, ,6,5,2,2,1,1,2,,0
59.166.0.8,28880,149.171.126.7,21855,udp,CON,0.002363,536,304,31,29,0,0,-,1360981.75,771900.125,4,4,0,0,0,0,134,76,0,0,0.616833,0.579356,1424250326,1424250326,0.440667,0.417667,0,0,0,0,0,,, ,6,5,2,2,1,1,2,,0
59.166.0.3,55279,149.171.126.2,6881,tcp,FIN,3.39082,24640,1094788,31,29,38,390,-,58001.30859,2579937.5,438,858,255,255,663578293,666987015,56,1276,0,0,3737.273934,2666.740507,1424250322,1424250326,7.776402,3.960626,0.000641,0.00052,0.000121,0,0,,, ,8,10,2,1,1,1,4,,0
59.166.0.8,27662,149.171.126.8,53,udp,CON,0.001006,130,162,31,29,0,0,dns,516898.625,644135.1875,2,2,0,0,0,0,65,81,0,0,0,0,1424250326,1424250326,0.009,0.007,0,0,0,0,0,,, ,3,1,2,3,1,1,3,,0
59.166.0.7,35463,149.171.126.3,34248,tcp,FIN,0.016914,2542,22128,31,29,7,14,-,1172519.75,10217334,40,42,255,255,1516087965,1516376089,64,527,0,0,31.193003,29.597143,1424250327,1424250327,0.448595,0.409575,0.000641,0.000521,0.00012,0,0,,, ,3,8,9,5,1,1,3,,0
59.166.0.4,18987,149.171.126.3,53,udp,CON,0.001031,146,178,31,29,0,0,dns,566440.3125,690591.625,2,2,0,0,0,0,73,89,0,0,0,0,1424250327,1424250327,0.009,0.006,0,0,0,0,0,,, ,4,5,9,5,2,1,5,,0
59.166.0.5,10282,149.171.126.0,53,udp,CON,0.00105,146,178,31,29,0,0,dns,556190.5,678095.25,2,2,0,0,0,0,73,89,0,0,0,0,1424250327,1424250327,0.009,0.005,0,0,0,0,0,,, ,2,3,2,3,1,1,2,,0
59.166.0.6,12551,149.171.126.7,38003,tcp,FIN,0.018891,2646,25564,31,29,7,15,-,1093854.25,10579853,42,44,255,255,1396091509,3556683104,63,581,0,0,27.989212,25.182414,1424250327,1424250327,0.476487,0.42793,0.000625,0.000487,0.000138,0,0,,, ,6,5,2,3,1,1,3,,0
59.166.0.5,42418,149.171.126.7,30454,tcp,FIN,0.01494,2542,22024,31,29,7,14,-,1327443.125,11498795,40,40,255,255,1216089158,3366009609,64,551,0,0,23.435323,23.78805,1424250327,1424250327,0.374538,0.366333,0.000767,0.000643,0.000124,0,0,,, ,8,5,2,3,1,1,1,,0
59.166.0.3,29395,149.171.126.2,6881,tcp,FIN,4.321589,20866,883798,31,29,31,315,-,38522.86719,1633704.625,370,694,255,255,663580082,668065747,56,1273,0,0,4894.705844,3561.504878,1424250322,1424250327,11.774548,6.235395,0.000569,0.000456,0.000113,0,0,,, ,8,10,4,3,2,2,4,,0
59.166.0.4,34431,149.171.126.6,40696,tcp,FIN,0.0279,2646,25564,31,29,7,15,-,740645.1875,7163584.5,42,44,255,255,3605672996,1466026344,63,581,0,0,46.520999,44.3818,1424250327,1424250327,0.672951,0.637116,0.000619,0.0005,0.000119,0,0,,, ,7,3,1,5,1,1,1,,0
59.166.0.7,17096,149.171.126.2,53,udp,CON,0.001046,146,178,31,29,0,0,dns,558317.375,680688.3125,2,2,0,0,0,0,73,89,0,0,0,0,1424250327,1424250327,0.009,0.005,0,0,0,0,0,,, ,2,3,4,5,1,1,3,,0
59.166.0.7,34760,149.171.126.8,13564,tcp,FIN,0.039935,2750,25460,31,29,7,15,-,538475,4978890.5,44,42,255,255,1516090860,3671966765,63,606,0,0,64.157186,1.859814,1424250327,1424250327,0.92114,0.961317,0.000639,0.000517,0.000122,0,0,,, ,3,2,2,5,1,1,1,,0
59.166.0.1,35507,149.171.126.9,11009,tcp,FIN,0.049176,2646,25564,31,29,7,15,-,420204.9688,4064259,42,44,255,255,1276096660,3432412186,63,581,0,0,0,72.798702,1424250327,1424250327,1.191854,1.138833,0.001487,0.001342,0.000145,0,0,,, ,3,2,1,2,1,1,2,,0
59.166.0.3,48652,149.171.126.3,53,udp,CON,0.001002,130,162,31,29,0,0,dns,518962.0938,646706.625,2,2,0,0,0,0,65,81,0,0,0,0,1424250327,1424250327,0.001,0.002,0,0,0,0,0,,, ,4,5,9,3,1,1,4,,0
59.166.0.4,2689,149.171.126.3,53,udp,CON,0.000961,132,164,31,29,0,0,dns,549427.6875,682622.25,2,2,0,0,0,0,66,82,0,0,0,0,1424250327,1424250327,0.001,0.002,0,0,0,0,0,,, ,4,5,9,5,2,1,5,,0
59.166.0.4,48592,149.171.126.8,80,tcp,FIN,0.033215,1052,824,31,29,2,2,http,221827.4844,178714.4219,8,10,255,255,3245673377,1099482386,132,82,1,83,274.395862,6.86308,1424250327,1424250327,4.695429,3.630556,0.000654,0.000537,0.000117,0,0,1,, ,4,1,2,5,1,1,1,,0
59.166.0.0,27079,149.171.126.1,21,tcp,FIN,0.835714,2934,3742,31,29,11,15,ftp,27550.0957,35160.35547,52,54,255,255,736093041,2882551628,56,69,0,0,1430.37993,53.35852,1424250326,1424250327,16.70272,16.062077,0.000609,0.000482,0.000127,0,0,,1,1,1,2,2,2,1,1,4,,0
59.166.0.7,33289,149.171.126.3,22,tcp,FIN,0.374744,3728,5474,31,29,7,7,ssh,77108.64063,111991.1172,32,24,255,255,1036088778,3185965930,117,228,0,0,778.875264,23.442439,1424250326,1424250327,12.088516,16.264869,0.000658,0.000522,0.000136,0,0,,, ,1,2,9,5,1,1,3,,0
59.166.0.6,38504,149.171.126.3,13828,tcp,FIN,0.017796,2542,22128,31,29,7,14,-,1114407.75,9710946,40,42,255,255,3541474632,3541766645,64,527,0,0,29.928499,28.583037,1424250327,1424250327,0.448385,0.420927,0.000646,0.000529,0.000117,0,0,,, ,6,8,9,3,1,1,3,,0
59.166.0.3,29395,149.171.126.2,6881,tcp,FIN,4.321589,20866,883798,31,29,31,315,-,38522.86719,1633704.625,370,694,255,255,663580082,668065747,56,1273,0,0,4894.705844,3561.504878,1424250322,1424250327,11.774548,6.235395,0.000569,0.000456,0.000113,0,0,,, ,8,10,4,3,2,2,4,,0
59.166.0.6,45540,149.171.126.3,5190,tcp,FIN,3.757655,3314,27552,31,29,9,14,-,6895.790039,57384.72656,44,46,255,255,3348959420,1203859440,75,599,0,0,5722.133899,5527.20959,1424250323,1424250327,89.459335,83.491553,0.000604,0.000534,0.00007,0,0,,, ,6,8,9,3,1,1,3,,0
59.166.0.0,29704,149.171.126.1,57588,tcp,FIN,0.224315,8928,320,31,29,4,1,ftp-data,295691.3125,9522.323242,14,6,255,255,2885676725,3186208545,638,53,0,0,1594.831879,68.260391,1424250326,1424250327,17.255,44.745199,0.000572,0.00046,0.000112,0,0,,, ,3,6,2,2,1,1,4,,0
59.166.0.2,54432,149.171.126.3,22,tcp,FIN,4.219963,26248,49682,31,29,78,103,ssh,49611.80859,93921.20313,334,356,255,255,2928958871,783858141,79,140,0,0,1184.09489,1147.790306,1424250322,1424250327,12.709792,11.952785,0.000796,0.000624,0.000172,0,0,,, ,2,2,9,1,1,1,1,,0
59.166.0.4,34975,149.171.126.4,39958,tcp,FIN,0.015971,2542,22128,31,29,7,14,-,1241750.75,10820613,40,42,255,255,3605669718,1456394926,64,527,0,0,24.398107,23.546205,1424250327,1424250327,0.401564,0.374829,0.000717,0.000594,0.000123,0,0,,, ,7,5,1,5,1,1,3,,0
59.166.0.5,44100,149.171.126.2,42005,tcp,FIN,0.020995,2750,25460,31,29,7,15,-,1024243.875,9470445,44,42,255,255,1216092701,3374976893,63,606,0,0,0,0.77242,1424250327,1424250327,0.491071,0.499805,0.000618,0.0005,0.000118,0,0,,, ,8,10,4,3,1,1,4,,0
59.166.0.1,11808,149.171.126.0,8067,tcp,FIN,0.017709,2542,22128,31,29,7,14,-,1119882.5,9758654,40,42,255,255,3425671325,1276364621,64,527,0,0,30.422387,28.809988,1424250327,1424250327,0.456263,0.428775,0.000686,0.000551,0.000135,0,0,,, ,3,2,2,2,1,1,1,,0
59.166.0.7,62933,149.171.126.3,25,tcp,FIN,0.027498,37552,3276,31,29,18,8,smtp,10714961,929522.1875,52,40,255,255,1576092578,3726673520,722,82,0,0,34.339,1.558918,1424250327,1424250327,0.532765,0.692897,0.000595,0.000471,0.000124,0,0,,, ,1,1,9,5,1,1,3,,0
175.45.176.1,33786,149.171.126.11,111,tcp,FIN,0.658656,564,354,254,252,2,1,-,6170.140625,3765.243164,10,8,255,255,2583643916,4277769286,56,44,0,0,5651.092037,137.567,1424250326,1424250327,73.084556,92.156859,0.026851,0.013549,0.013302,0,1,,, ,2,1,1,2,1,1,1, Reconnaissance ,1
175.45.176.1,50245,149.171.126.19,80,tcp,FIN,0.225758,878,1070,62,252,2,2,-,28030.01367,33203.69531,10,8,255,255,3865100628,167306908,88,134,1,109,1262.140808,41.192875,1424250327,1424250327,25.084222,24.907715,0.032982,0.023657,0.009325,0,1,1,, ,2,1,1,2,1,1,1,Exploits,1
175.45.176.0,32188,149.171.126.18,80,tcp,FIN,0.204309,906,268,254,252,2,1,http,31951.60156,8771.02832,10,6,255,255,1778461054,64310622,91,45,1,0,1120.064388,57.15107,1424250328,1424250328,21.545111,35.927,0.079037,0.024665,0.054372,0,1,1,, ,1,1,1,1,1,1,1, Reconnaissance ,1
59.166.0.0,23823,149.171.126.4,15125,udp,CON,0.001724,536,304,31,29,0,0,-,1865429.25,1058004.625,4,4,0,0,0,0,134,76,0,0,0.634039,0.269173,1424250328,1424250328,0.452333,0.193333,0,0,0,0,0,,, ,3,5,3,3,1,1,3,,0
59.166.0.3,50561,149.171.126.1,80,tcp,FIN,0.038236,1052,824,31,29,2,2,http,192697.9844,155246.3594,8,10,255,255,4141478726,2010906489,132,82,1,83,332.478278,7.872793,1424250328,1424250328,5.402714,4.189222,0.00068,0.00053,0.00015,0,0,1,, ,2,1,6,4,1,1,2,,0
59.166.0.3,56967,149.171.126.3,53,udp,CON,0.00104,132,164,31,29,0,0,dns,507692.3125,630769.25,2,2,0,0,0,0,66,82,0,0,0,0,1424250328,1424250328,0.002,0.007,0,0,0,0,0,,, ,4,5,2,4,2,1,4,,0
59.166.0.4,30494,149.171.126.7,53,udp,CON,0.000925,146,178,31,29,0,0,dns,631351.375,769729.75,2,2,0,0,0,0,73,89,0,0,0,0,1424250328,1424250328,0.009,0.002,0,0,0,0,0,,, ,4,3,3,3,2,1,1,,0
59.166.0.6,40267,149.171.126.5,5190,tcp,FIN,4.265713,3002,21714,31,29,8,12,-,5481.850098,39753.25781,38,42,255,255,3528959394,1383831456,79,517,0,0,7118.888965,6765.335869,1424250323,1424250328,115.279296,104.029145,0.000627,0.000513,0.000114,0,0,,, ,6,4,3,5,1,1,1,,0
59.166.0.0,22252,149.171.126.4,111,udp,CON,0.004547,568,312,31,29,0,0,-,749505.1875,411700.0313,4,4,0,0,0,0,142,78,0,0,1.667831,1.439198,1424250328,1424250328,1.186333,1.024667,0,0,0,0,0,,, ,3,5,3,3,1,1,3,,0
59.166.0.6,3517,149.171.126.9,11680,tcp,FIN,0.046352,320,1938,31,29,1,2,ftp-data,46082.15625,292716.625,6,8,255,255,4261480607,455523,53,242,0,0,640.986332,15.691485,1424250328,1424250328,9.2054,6.542286,0.000688,0.00055,0.000138,0,0,,, ,3,3,2,5,1,1,4,,0
59.166.0.0,25051,149.171.126.4,23642,tcp,FIN,0.286137,4240,2976,31,29,7,7,-,113987.3516,80241.28125,26,28,255,255,3901479898,1759223680,163,106,0,0,681.446346,17.729465,1424250328,1424250328,11.4328,10.577407,0.000693,0.000542,0.000151,0,0,,, ,3,5,3,3,1,1,3,,0
59.166.0.3,1549,149.171.126.7,53,udp,CON,0.001065,146,178,31,29,0,0,dns,548356.8125,668544.625,2,2,0,0,0,0,73,89,0,0,0,0,1424250328,1424250328,0.01,0.001,0,0,0,0,0,,, ,4,3,3,4,2,1,1,,0
59.166.0.8,28333,149.171.126.1,57588,tcp,FIN,0.007713,8928,320,31,29,4,1,ftp-data,8599508,276935.0625,14,6,255,255,1816095072,1828436624,638,53,0,0,34.680407,2.529522,1424250328,1424250328,0.593308,1.418,0.000622,0.000498,0.000124,0,0,,, ,3,6,6,6,1,1,5,,0
59.166.0.9,57769,149.171.126.2,53,udp,CON,0.00109,146,178,31,29,0,0,dns,535779.8125,653211,2,2,0,0,0,0,73,89,0,0,0,0,1424250328,1424250328,0.009,0.007,0,0,0,0,0,,, ,2,3,3,3,2,1,1,,0
59.166.0.8,57073,149.171.126.5,143,tcp,FIN,2.005165,7822,15500,31,29,30,32,-,30952.06445,61349.5625,122,126,255,255,3005672650,3012032037,64,123,0,0,967.963203,956.987895,1424250326,1424250328,16.706683,16.298188,0.000615,0.000487,0.000128,0,0,,, ,6,4,3,6,1,1,2,,0
59.166.0.8,56206,149.171.126.1,58003,tcp,FIN,0.003012,320,1904,31,29,1,2,ftp-data,709163.375,4424967,6,8,255,255,3961479730,3965156715,53,238,0,0,29.219845,0.543215,1424250328,1424250328,0.529,0.353143,0.000679,0.000536,0.000143,0,0,,, ,3,6,6,6,1,1,5,,0
59.166.0.5,12328,149.171.126.0,80,tcp,FIN,1.188932,1684,10168,31,29,3,5,http,10523.73145,64622.70703,14,18,255,255,1336093134,1337124495,120,565,1,3924,9736.028187,8523.405881,1424250327,1424250328,91.430075,69.907412,0.000625,0.000502,0.000123,0,0,1,, ,1,5,2,1,1,1,2,,0
59.166.0.6,49012,149.171.126.1,3081,tcp,FIN,0.021544,2646,25564,31,29,7,15,-,959153.375,9277014,42,44,255,255,88608118,98314731,63,581,0,0,0,29.311556,1424250328,1424250328,0.529375,0.501476,0.000599,0.000478,0.000121,0,0,,, ,6,3,6,5,1,1,1,,0
59.166.0.9,21082,149.171.126.9,25,tcp,FIN,0.037897,37552,3380,31,29,18,8,smtp,7774758.5,696625.125,52,42,255,255,1696091203,3842456299,722,80,0,0,49.479229,1.734421,1424250328,1424250328,0.736412,0.910805,0.000675,0.00055,0.000125,0,0,,, ,1,2,2,3,1,1,1,,0
59.166.0.4,23325,149.171.126.2,143,tcp,FIN,1.840853,7822,15500,31,29,30,32,-,33714.80469,66825.54688,122,126,255,255,2761479361,618280552,64,123,0,0,909.502003,895.932122,1424250326,1424250328,15.210843,14.722856,0.000606,0.000493,0.000113,0,0,,, ,7,10,3,3,1,1,1,,0
59.166.0.8,25557,149.171.126.1,21,tcp,FIN,0.028655,2934,3742,31,29,11,15,ftp,803489.8125,1025440.563,52,54,255,255,1816092070,3966671810,56,69,0,0,47.17585,1.240454,1424250328,1424250328,0.555941,0.531396,0.00062,0.000487,0.000133,0,0,,1,1,1,2,6,6,1,1,5,,0
59.166.0.8,61902,149.171.126.0,53,udp,CON,0.001024,130,162,31,29,0,0,dns,507812.5,632812.5,2,2,0,0,0,0,65,81,0,0,0,0,1424250328,1424250328,0.008,0.007,0,0,0,0,0,,, ,3,3,2,6,1,1,5,,0
59.166.0.9,1060,149.171.126.8,53,udp,CON,0.000962,146,178,31,29,0,0,dns,607068.625,740124.75,2,2,0,0,0,0,73,89,0,0,0,0,1424250328,1424250328,0.01,0.004,0,0,0,0,0,,, ,2,1,1,3,2,1,1,,0
59.166.0.3,42456,149.171.126.2,5190,tcp,FIN,3.244128,3314,27656,31,29,9,14,-,7987.354492,66779.11719,44,48,255,255,16090200,16370375,75,576,0,0,4302.563363,4207.906795,1424250325,1424250328,75.435811,72.066086,0.001945,0.001145,0.0008,0,0,,, ,8,10,3,4,1,1,4,,0
59.166.0.6,53177,149.171.126.3,53,udp,CON,0.001027,130,162,31,29,0,0,dns,506329.0938,630963.9375,2,2,0,0,0,0,65,81,0,0,0,0,1424250328,1424250328,0.009,0.007,0,0,0,0,0,,, ,2,5,2,5,1,1,3,,0
